"Z","U","X"
"1811",21,0.215920250052785,0
"1812",22,0.232709961027784,1
"1813",20,0.260957486703713,1
"1814",22,0.242689015755906,1
"1815",18,0.279265553669092,1
"1816",17,0.302557818971388,1
"1817",21,0.269670351048664,1
"1818",19,0.235635369129767,0
"1819",18,0.283632244599247,1
"1820",20,0.25062976893362,1
"1821",19,0.256757478322952,0
"1822",20,0.269630865529344,1
"1823",19,0.268471181759627,1
"1824",23,0.170803863297345,0
"1825",19,0.212467038418575,0
"1826",19,0.264368332747637,1
"1827",18,0.255355938183757,0
"1828",20,0.252459989853965,1
"1829",21,0.262157750867712,1
"1830",21,0.202424236974072,0
"1831",20,0.256372249087248,1
"1832",23,0.227288407979619,1
"1833",20,0.260816193244628,1
"1834",20,0.274260360584048,1
"1835",23,0.231084010564857,1
"1836",23,0.207859089402309,0
"1837",19,0.244697719424356,0
"1838",23,0.203214571906903,0
"1839",19,0.244886773390001,0
"1840",23,0.193706174937956,0
"1841",21,0.225975665150555,0
"1842",19,0.315351192461431,1
"1843",19,0.288259273791918,1
"1844",19,0.27664232072643,1
"1845",14,0.305930192615568,0
"1846",21,0.231159607102763,0
"1847",21,0.251704247885859,1
"1848",23,0.252783125556815,1
"1849",17,0.275380110803772,0
"1850",20,0.240994475049479,0
"1851",24,0.165453306394501,0
"1852",21,0.211096936618677,0
"1853",19,0.258983620287365,0
"1854",19,0.269555915602291,1
"1855",21,0.196906646712561,0
"1856",18,0.261712071026286,0
"1857",21,0.209595602007722,0
"1858",20,0.247836358020638,0
"1859",19,0.234178060100347,0
"1860",20,0.252024431808775,1
"1861",19,0.284386416267844,1
"1862",16,0.290671116636259,0
"1863",21,0.234185321301816,0
"1864",15,0.280667396997466,0
"1865",19,0.274883441673688,1
"1866",22,0.208723815998193,0
"1867",18,0.2863272718441,1
"1868",21,0.23999016612613,1
"1869",19,0.253068207106675,0
"1870",18,0.268419789449356,0
"1871",20,0.269197925925305,1
"1872",19,0.246086034787623,0
"1873",21,0.266417782518736,1
"1874",18,0.288323635025758,1
"1875",20,0.244341123649106,0
"1876",23,0.218316553219741,1
"1877",15,0.31167601664841,0
"1878",20,0.274129426166029,1
"1879",20,0.274875613647805,1
"1880",19,0.297586345218602,1
"1881",22,0.213083247164057,0
"1882",19,0.274791785698454,1
"1883",20,0.256346319772575,1
"1884",20,0.240016976053801,0
"1885",24,0.224332133204256,1
"1886",19,0.253633566704129,0
"1887",18,0.310197494913134,1
"1888",19,0.251806981285597,0
"1889",20,0.243574015278071,0
"1890",20,0.211533045209684,0
"1891",20,0.2494754551649,0
"1892",22,0.231618098817147,1
"1893",22,0.241143587492627,1
"1894",20,0.249902515411155,0
"1895",20,0.242475947826383,0
"1896",20,0.247176003869457,0
"1897",21,0.231173875676717,0
"1898",21,0.209523755674773,0
"1899",20,0.280474007978361,1
"1900",19,0.277705296569271,1
"1901",22,0.248759955508782,1
"1902",18,0.269247277520236,0
"1903",18,0.280042733860591,1
"1904",18,0.255653920277595,0
"1905",22,0.202281961465143,0
"1906",22,0.229817567755243,1
"1907",21,0.236502845260403,0
"1908",22,0.202390034066828,0
"1909",20,0.238887939718369,0
"1910",22,0.227332891728147,1
"1911",24,0.158607527107256,0
"1912",20,0.265151150281378,1
"1913",20,0.259859234790999,1
"1914",19,0.293529064842108,1
"1915",24,0.208909053472418,1
"1916",17,0.296775976269877,1
"1917",20,0.256215550862895,1
"1918",19,0.272600218023563,1
"1919",21,0.22551832110889,0
"1920",19,0.293103410614817,1
"1921",21,0.274498024846777,1
"1922",21,0.238262423788089,1
"1923",21,0.246281043719975,1
"1924",23,0.25338779300643,1
"1925",19,0.260744839660049,0
"1926",20,0.244683714724182,0
"1927",20,0.251571887109385,1
"1928",20,0.245397100468942,0
"1929",19,0.229741994484247,0
"1930",18,0.26512006049582,0
"1931",17,0.301165976395286,1
"1932",21,0.223190921957168,0
"1933",25,0.228982651830773,1
"1934",20,0.226328773384647,0
"1935",18,0.287943906807602,1
"1936",20,0.219390313755091,0
"1937",22,0.224898991686758,0
"1938",17,0.294991208539616,1
"1939",22,0.20857271325604,0
"1940",20,0.232598549982324,0
"1941",22,0.229011700788929,1
"1942",23,0.22933283988314,1
"1943",19,0.234607933499313,0
"1944",22,0.244934768910142,1
"1945",22,0.220933742224874,0
"1946",19,0.258212401396149,0
"1947",17,0.270210312393335,0
"1948",20,0.265886344069894,1
"1949",19,0.244344068133178,0
"1950",19,0.256454364813738,0
"1951",19,0.262577703954185,1
"1952",17,0.283287781586933,0
"1953",25,0.192732515379855,1
"1954",22,0.235530484992548,1
"1955",19,0.26738671708219,1
"1956",20,0.247788532589745,0
"1957",16,0.275134715108725,0
"1958",19,0.2516025207936,0
"1959",20,0.266917650813902,1
"1960",18,0.265459044332085,0
"1961",17,0.29190286958374,1
"1962",18,0.292976711463246,1
"1963",18,0.266165648388466,0
"1964",21,0.246298002306624,1
"1965",23,0.22001446153173,1
"1966",20,0.259523071108636,1
"1967",18,0.297013837552587,1
"1968",18,0.282607426411921,1
"1969",23,0.196820652688656,0
"1970",24,0.192965604050773,0
"1971",22,0.236843548406358,1
"1972",25,0.188594102241584,1
"1973",22,0.222242231203863,0
"1974",23,0.253873818487858,1
"1975",22,0.268137872493339,1
"1976",20,0.266955202005614,1
"1977",19,0.275041461119962,1
"1978",22,0.181260871476715,0
"1979",19,0.260181744203982,0
"1980",22,0.229025237963671,1
"1981",22,0.216527219180155,0
"1982",20,0.252455320707795,1
"1983",21,0.249039620734717,1
"1984",23,0.215561996542092,1
"1985",21,0.264834635391817,1
"1986",25,0.152596234092604,0
"1987",18,0.292127883857985,1
"1988",21,0.228493877850599,0
"1989",20,0.242295038876052,0
"1990",22,0.272833223226286,1
"1991",21,0.246823204386332,1
"1992",19,0.292066325973881,1
"1993",20,0.230175020281841,0
"1994",20,0.254681191041973,1
"1995",18,0.252816246755767,0
"1996",20,0.212456424184592,0
"1997",21,0.25119481405151,1
"1998",17,0.312776671714442,1
"1999",19,0.24675272921494,0
"2000",15,0.294534332081626,0
"2001",19,0.261167500387505,0
"2002",20,0.239488114182656,0
"2003",18,0.240062551573181,0
"2004",22,0.223206151271729,0
"2005",20,0.25397748945894,1
"2006",24,0.231884901432774,1
"2007",17,0.297914815027718,1
"2008",20,0.252095202166976,1
"2009",22,0.263909417747812,1
"2010",18,0.278808638782976,1
"2011",22,0.22575910688527,1
"2012",18,0.294057593242478,1
"2013",21,0.209842275786668,0
"2014",20,0.232892895517908,0
"2015",21,0.205915873527942,0
"2016",18,0.288577838224215,1
"2017",16,0.299674633397535,0
"2018",23,0.220692570880194,1
"2019",19,0.224174853033137,0
"2020",21,0.278945144175328,1
"2021",19,0.25772241398636,0
"2022",24,0.19125218494532,0
"2023",20,0.283056096574335,1
"2024",19,0.278986055500111,1
"2025",19,0.23058913767837,0
"2026",23,0.180080579178284,0
"2027",20,0.219801714576483,0
"2028",23,0.198449962237336,0
"2029",20,0.280764969604054,1
"2030",21,0.259774629495247,1
"2031",16,0.305304845338935,1
"2032",20,0.22834155442138,0
"2033",21,0.251669489542995,1
"2034",19,0.253200428489548,0
"2035",19,0.234305498476467,0
"2036",21,0.210422603072405,0
"2037",21,0.223008916030536,0
"2038",17,0.285003620995017,0
"2039",20,0.228175909195726,0
"2040",19,0.221878969769542,0
"2041",18,0.309070659412454,1
"2042",17,0.292789561928362,1
"2043",16,0.292364691604946,0
"2044",17,0.320594399928206,1
"2045",22,0.236111553076264,1
"2046",20,0.26746535343592,1
"2047",23,0.218683276055211,1
"2048",22,0.217088143490024,0
"2049",22,0.20697655535063,0
"2050",19,0.280007503175246,1
"2051",16,0.287718770809421,0
"2052",20,0.321671281829225,1
"2053",21,0.233869633288778,0
"2054",21,0.252594587297323,1
"2055",18,0.278176785456444,1
"2056",19,0.276694314532206,1
"2057",20,0.22670792179575,0
"2058",18,0.26333017758339,0
"2059",20,0.243990638858597,0
"2060",21,0.244945387484885,1
"2061",21,0.232773008299431,0
"2062",19,0.271140136079384,1
"2063",20,0.288442720983093,1
"2064",15,0.27555392235062,0
"2065",18,0.298424616935872,1
"2066",22,0.2088473991534,0
"2067",23,0.218313843046063,1
"2068",19,0.239894111419885,0
"2069",24,0.211813852770808,1
"2070",27,0.143113453254453,0
"2071",17,0.308166603354845,1
"2072",23,0.194984173740173,0
"2073",20,0.236011887080651,0
"2074",25,0.193498376277294,1
"2075",18,0.294681617038204,1
"2076",20,0.253712674840599,1
"2077",22,0.223008088114948,0
"2078",20,0.225059914329379,0
"2079",16,0.280386182535621,0
"2080",18,0.245082750179813,0
"2081",17,0.254060531924427,0
"2082",20,0.217287648545362,0
"2083",20,0.237675848041607,0
"2084",22,0.205804125024127,0
"2085",22,0.232399033253584,1
"2086",22,0.20433303931787,0
"2087",20,0.260972343725421,1
"2088",19,0.247284991281004,0
"2089",18,0.282040861949191,1
"2090",21,0.233049182648684,0
"2091",24,0.169107490577804,0
"2092",20,0.292266407837659,1
"2093",21,0.262997790245786,1
"2094",23,0.212307236063472,0
"2095",21,0.236034683084207,0
"2096",23,0.235649242754473,1
"2097",22,0.21365038297908,0
"2098",19,0.286152468030247,1
"2099",15,0.308032942253156,0
"2100",20,0.222894291792039,0
"2101",19,0.294657130579701,1
"2102",20,0.246339645735536,0
"2103",16,0.289336887285811,0
"2104",20,0.245929666828665,0
"2105",20,0.255878341589333,1
"2106",15,0.28608076335185,0
"2107",19,0.213362495853248,0
"2108",21,0.243690549963686,1
"2109",22,0.22577717179201,1
"2110",20,0.225639372519139,0
"2111",23,0.231200033609347,1
"2112",18,0.280181799731618,1
"2113",17,0.286082464870731,0
"2114",22,0.23652060889582,1
"2115",20,0.269122849689232,1
"2116",20,0.257960200012201,1
"2117",21,0.259674265603871,1
"2118",20,0.269544481891105,1
"2119",23,0.220384082890505,1
"2120",20,0.252054519462698,1
"2121",20,0.242178182434922,0
"2122",24,0.240759780750882,1
"2123",19,0.24855863367246,0
"2124",19,0.240853960349387,0
"2125",19,0.308008963640019,1
"2126",17,0.282536153047327,0
"2127",20,0.233491688471665,0
"2128",21,0.226467890897832,0
"2129",18,0.285208446358105,1
"2130",18,0.276562757328066,1
"2131",19,0.25638214161768,0
"2132",18,0.290425364113401,1
"2133",17,0.277139160325202,0
"2134",21,0.207251412748798,0
"2135",20,0.243523299081022,0
"2136",18,0.305156227708215,1
"2137",19,0.281470628620833,1
"2138",20,0.258720545183337,1
"2139",18,0.28814549813722,1
"2140",20,0.267643722873987,1
"2141",19,0.260901183443802,0
"2142",18,0.256320422001795,0
"2143",23,0.18736613212808,0
"2144",21,0.226052796113578,0
"2145",23,0.211646502074841,0
"2146",20,0.267625273206315,1
"2147",22,0.238262960682793,1
"2148",20,0.308050831902842,1
"2149",23,0.21974134056718,1
"2150",24,0.218718073801963,1
"2151",21,0.263328058778219,1
"2152",23,0.212955746384911,1
"2153",20,0.231827674692557,0
"2154",23,0.197114360364536,0
"2155",19,0.271147882986539,1
"2156",18,0.290858826873772,1
"2157",20,0.244787829549068,0
"2158",19,0.252585538853635,0
"2159",23,0.177280725817427,0
"2160",20,0.295345525800308,1
"2161",20,0.246462030816561,0
"2162",22,0.198731393543021,0
"2163",17,0.268822024497218,0
"2164",22,0.210322756775006,0
"2165",18,0.301472884447751,1
"2166",19,0.283365873227026,1
"2167",20,0.240262763879884,0
"2168",23,0.213111198346241,1
"2169",19,0.27821134153267,1
"2170",18,0.277253490836606,1
"2171",23,0.225096623353255,1
"2172",22,0.231898626125456,1
"2173",19,0.279471509633712,1
"2174",19,0.260316290234267,0
"2175",20,0.254011062516028,1
"2176",21,0.22370674695948,0
"2177",18,0.261960377058385,0
"2178",18,0.283496005922363,1
"2179",19,0.262890562345328,1
"2180",19,0.262019300470136,0
"2181",21,0.258230727464476,1
"2182",20,0.273073647402112,1
"2183",22,0.241737905715202,1
"2184",20,0.254216487823462,1
"2185",21,0.235531456847181,0
"2186",22,0.216246093709765,0
"2187",20,0.243522041736372,0
"2188",20,0.258007486611585,1
"2189",18,0.284801628905674,1
"2190",25,0.161561463894186,0
"2191",15,0.34929883438208,1
"2192",16,0.265653881532535,0
"2193",21,0.223314753704958,0
"2194",20,0.239748312419524,0
"2195",19,0.290543269960462,1
"2196",20,0.208299131393475,0
"2197",23,0.244842091047843,1
"2198",17,0.262075472424698,0
"2199",21,0.260813442054048,1
"2200",18,0.247632884056215,0
"2201",21,0.230575279139614,0
"2202",17,0.299897766608893,1
"2203",20,0.270043807176242,1
"2204",19,0.228198302475019,0
"2205",19,0.22161227932698,0
"2206",20,0.272156904405423,1
"2207",22,0.230620077894771,1
"2208",21,0.231897387886733,0
"2209",22,0.196389315386236,0
"2210",19,0.265326611558979,1
"2211",18,0.272247231645405,0
"2212",20,0.253284655501687,1
"2213",20,0.247057044796389,0
"2214",19,0.230728851309693,0
"2215",21,0.263786908189504,1
"2216",23,0.227013364761632,1
"2217",21,0.215391213556077,0
"2218",22,0.262075192471409,1
"2219",18,0.287189837163608,1
"2220",21,0.27089618713962,1
"2221",18,0.262395710585642,0
"2222",20,0.237114429429022,0
"2223",27,0.175429499428981,1
"2224",17,0.284955944927043,0
"2225",20,0.282020802828626,1
"2226",20,0.237984862170381,0
"2227",18,0.295268420441665,1
"2228",20,0.275756947726219,1
"2229",22,0.244546468413741,1
"2230",21,0.248095372653622,1
"2231",19,0.253098708253432,0
"2232",22,0.228908618673772,1
"2233",19,0.259891907754236,0
"2234",22,0.234300407399203,1
"2235",20,0.224375832108562,0
"2236",20,0.283013041857775,1
"2237",22,0.21625548822737,0
"2238",21,0.208852389579591,0
"2239",19,0.277785511838487,1
"2240",21,0.271385528648221,1
"2241",21,0.207469324987565,0
"2242",17,0.263603167078866,0
"2243",19,0.258719669478289,0
"2244",22,0.186690107567545,0
"2245",23,0.244952770339718,1
"2246",17,0.298243762664367,1
"2247",25,0.208193629298166,1
"2248",17,0.268539403573175,0
"2249",19,0.25992110090069,0
"2250",21,0.245911124373629,1
"2251",18,0.279280600717146,1
"2252",19,0.247713896805118,0
"2253",22,0.23699594762153,1
"2254",21,0.236468820375078,0
"2255",18,0.291142021049837,1
"2256",22,0.211956784141879,0
"2257",21,0.220761254405421,0
"2258",22,0.217121516960436,0
"2259",22,0.250765739212315,1
"2260",22,0.195611255068896,0
"2261",20,0.266534819557921,1
"2262",19,0.259340638673369,0
"2263",17,0.269249569225888,0
"2264",19,0.282199432047346,1
"2265",20,0.258593990244088,1
"2266",20,0.269047357634008,1
"2267",22,0.229398132744228,1
"2268",18,0.311833436601793,1
"2269",18,0.287129480556245,1
"2270",23,0.245720803676626,1
"2271",19,0.269061914750439,1
"2272",22,0.194556478191872,0
"2273",20,0.277542899480621,1
"2274",22,0.223109030319454,0
"2275",21,0.246843733094439,1
"2276",20,0.279803627163396,1
"2277",20,0.242970436993658,0
"2278",19,0.258297029003678,0
"2279",19,0.245731407944002,0
"2280",16,0.252257045416382,0
"2281",19,0.260899638439124,0
"2282",25,0.170693743290343,0
"2283",22,0.202084543455851,0
"2284",20,0.252068267911463,1
"2285",23,0.218005325922037,1
"2286",17,0.306359282444259,1
"2287",23,0.238886384906256,1
"2288",22,0.218285888362497,0
"2289",19,0.273181974718362,1
"2290",21,0.230766939663347,0
"2291",21,0.222565743782592,0
"2292",21,0.218724145790015,0
"2293",19,0.248065948982339,0
"2294",22,0.27239506810302,1
"2295",18,0.279208618438327,1
"2296",22,0.254508846039033,1
"2297",22,0.213541841369183,0
"2298",18,0.289331120259581,1
"2299",18,0.289153830462292,1
"2300",20,0.25412860715738,1
"2301",22,0.235522941062183,1
"2302",21,0.22482264908939,0
"2303",19,0.256958683882376,0
"2304",17,0.275140876687378,0
"2305",19,0.295740481067364,1
"2306",20,0.254985929635794,1
"2307",19,0.251173760299793,0
"2308",21,0.22251981582031,0
"2309",22,0.236851044412093,1
"2310",21,0.237584819253194,1
"2311",20,0.213014129232749,0
"2312",16,0.301501009576809,1
"2313",17,0.270986497844971,0
"2314",17,0.298809243252724,1
"2315",21,0.221902204190858,0
"2316",18,0.264552194993771,0
"2317",21,0.218419950238157,0
"2318",21,0.270503549708077,1
"2319",20,0.227565417603135,0
"2320",17,0.272285098237283,0
"2321",20,0.232507050853827,0
"2322",20,0.246875553668299,0
"2323",20,0.284863094344642,1
"2324",20,0.272413819488065,1
"2325",18,0.279844373646477,1
"2326",21,0.214042907818083,0
"2327",21,0.242107521164474,1
"2328",23,0.249925342405106,1
"2329",19,0.205948090700382,0
"2330",19,0.280696407369008,1
"2331",21,0.226246220333426,0
"2332",18,0.281716512709357,1
"2333",18,0.295316148084057,1
"2334",18,0.236682900993485,0
"2335",19,0.256924325877885,0
"2336",22,0.228185642509902,1
"2337",20,0.314790247055403,1
"2338",19,0.258061409790225,0
"2339",23,0.178614031805585,0
"2340",19,0.266739251534489,1
"2341",20,0.291112238558595,1
"2342",21,0.225665682766222,0
"2343",23,0.215961128674799,1
"2344",19,0.285791471537618,1
"2345",18,0.305961162283178,1
"2346",22,0.253164140357337,1
"2347",23,0.205189570605434,0
"2348",22,0.232087774412804,1
"2349",23,0.162418103114892,0
"2350",22,0.232887357775858,1
"2351",22,0.230885983685382,1
"2352",18,0.266960469930488,0
"2353",21,0.244514654182976,1
"2354",20,0.245994008648986,0
"2355",19,0.232337133506306,0
"2356",22,0.219760802982708,0
"2357",16,0.283561837601869,0
"2358",25,0.15686652484301,0
"2359",22,0.239431142449455,1
"2360",16,0.298826917835345,0
"2361",21,0.243018657643773,1
"2362",18,0.27643448798039,1
"2363",21,0.25406825072394,1
"2364",23,0.21618408326946,1
"2365",16,0.273780853835285,0
"2366",20,0.277677368283815,1
"2367",18,0.23222264832347,0
"2368",19,0.2700717479382,1
"2369",20,0.247748954259696,0
"2370",22,0.214299036277471,0
"2371",18,0.264654574036423,0
"2372",23,0.238672358305681,1
"2373",17,0.263784820255989,0
"2374",19,0.239583278356497,0
"2375",18,0.271642830945064,0
"2376",21,0.22443817571522,0
"2377",17,0.29839140336038,1
"2378",20,0.238854150889915,0
"2379",17,0.30398991692211,1
"2380",18,0.278408554685755,1
"2381",19,0.260158595305803,0
"2382",18,0.240719414570898,0
"2383",19,0.258469271114763,0
"2384",21,0.226828815521008,0
"2385",19,0.231565697796203,0
"2386",18,0.267699745876107,0
"2387",20,0.250026766483545,1
"2388",17,0.274055277158787,0
"2389",20,0.247890794883561,0
"2390",21,0.219282622285172,0
"2391",19,0.291076628782072,1
"2392",20,0.20990618276874,0
"2393",23,0.212230665450742,0
"2394",21,0.26350011046192,1
"2395",15,0.293804333587911,0
"2396",24,0.190958143531925,0
"2397",20,0.256571388877729,1
"2398",20,0.260071428717637,1
"2399",18,0.269780444331166,0
"2400",18,0.257562070104722,0
"2401",19,0.26653105132235,1
"2402",19,0.262094582862794,0
"2403",22,0.232347965623534,1
"2404",19,0.259112577330129,0
"2405",21,0.242112638574671,1
"2406",22,0.250830301338951,1
"2407",23,0.206337486951128,0
"2408",15,0.319358775894958,1
"2409",18,0.257832441578262,0
"2410",19,0.313753333803919,1
"2411",21,0.259784657091542,1
"2412",21,0.244607685853796,1
"2413",20,0.280118557843928,1
"2414",21,0.225813444299075,0
"2415",20,0.26217424548542,1
"2416",23,0.242017046325349,1
"2417",20,0.276642923516489,1
"2418",17,0.250145018149025,0
"2419",23,0.216863470101512,1
"2420",20,0.228171182007183,0
"2421",23,0.236205663769505,1
"2422",18,0.251806549971491,0
"2423",18,0.269492101575353,0
"2424",24,0.202534860903432,1
"2425",22,0.232056612795143,1
"2426",17,0.285991730996577,0
"2427",22,0.245456464291571,1
"2428",20,0.243354488099204,0
"2429",19,0.252461790646341,0
"2430",19,0.280795027050157,1
"2431",21,0.235639983167716,0
"2432",15,0.295333106583699,0
"2433",20,0.268708658720098,1
"2434",19,0.25005601784091,0
"2435",21,0.273425305721272,1
"2436",18,0.261009036365508,0
"2437",22,0.220341933380382,0
"2438",15,0.287429921750462,0
"2439",19,0.251040830841221,0
"2440",17,0.324734230788257,1
"2441",23,0.244993048251975,1
"2442",23,0.222561962377368,1
"2443",21,0.233908282419865,0
"2444",19,0.22063235702164,0
"2445",22,0.22423844163604,0
"2446",19,0.275720530055208,1
"2447",23,0.229506387271737,1
"2448",21,0.230702292951186,0
"2449",19,0.235124206225439,0
"2450",20,0.246636225927331,0
"2451",20,0.235762447066028,0
"2452",17,0.298821151456675,1
"2453",19,0.291219393794994,1
"2454",20,0.264479779964438,1
"2455",21,0.219106659137968,0
"2456",19,0.269745802608961,1
"2457",21,0.250225927264619,1
"2458",21,0.212494238088695,0
"2459",22,0.208644028878591,0
"2460",20,0.246027117859101,0
"2461",20,0.26406795753381,1
"2462",20,0.225110261910581,0
"2463",18,0.256910249814299,0
"2464",20,0.278149371835681,1
"2465",18,0.281981006515851,1
"2466",24,0.205606180589055,1
"2467",21,0.24357412308503,1
"2468",21,0.234897547006309,0
"2469",21,0.242009561928323,1
"2470",18,0.27604814912872,1
"2471",24,0.238199141467528,1
"2472",23,0.240782503411096,1
"2473",17,0.261960705660207,0
"2474",21,0.199476221503053,0
"2475",22,0.244794443896088,1
"2476",19,0.278471227469832,1
"2477",18,0.300826727761428,1
"2478",20,0.23232732979495,0
"2479",18,0.319632060461681,1
"2480",18,0.311406507498545,1
"2481",19,0.240668476724213,0
"2482",19,0.264332445003757,1
"2483",20,0.237768239501081,0
"2484",20,0.253121799989684,1
"2485",17,0.277066627265877,0
"2486",22,0.221940006596834,0
"2487",23,0.241414900445909,1
"2488",20,0.256850354418818,1
"2489",20,0.262212269911233,1
"2490",21,0.251932443037775,1
"2491",19,0.23951599303215,0
"2492",19,0.268604425722486,1
"2493",19,0.257709201037515,0
"2494",21,0.243631017597806,1
"2495",20,0.223027942386881,0
"2496",21,0.244380597325904,1
"2497",20,0.247809505734341,0
"2498",18,0.297959985760517,1
"2499",20,0.236386407143581,0
"2500",20,0.250170612602024,1
